split,window_idx,date
test,201,2022-10-28
test,202,2022-10-31
test,203,2022-11-01
test,204,2022-11-02
test,205,2022-11-03
test,206,2022-11-04
test,207,2022-11-07
test,208,2022-11-08
test,209,2022-11-09
test,210,2022-11-10
test,211,2022-11-11
test,212,2022-11-14
test,213,2022-11-15
test,214,2022-11-16
test,215,2022-11-17
test,216,2022-11-18
test,217,2022-11-21
test,218,2022-11-22
test,219,2022-11-23
test,220,2022-11-25
test,221,2022-11-28
test,222,2022-11-29
test,223,2022-11-30
test,224,2022-12-01
test,225,2022-12-02
test,226,2022-12-05
test,227,2022-12-06
test,228,2022-12-07
test,229,2022-12-08
test,230,2022-12-09
test,231,2022-12-12
test,232,2022-12-13
test,233,2022-12-14
test,234,2022-12-15
test,235,2022-12-16
test,236,2022-12-19
test,237,2022-12-20
test,238,2022-12-21
test,239,2022-12-22
test,240,2022-12-23
test,241,2022-12-27
test,242,2022-12-28
test,243,2022-12-29
test,244,2022-12-30
test,245,2023-01-03
test,246,2023-01-04
test,247,2023-01-05
test,248,2023-01-06
test,249,2023-01-09
test,250,2023-01-10
test,251,2023-01-11
test,252,2023-01-12
test,253,2023-01-13
test,254,2023-01-17
test,255,2023-01-18
test,256,2023-01-19
test,257,2023-01-20
test,258,2023-01-23
test,259,2023-01-24
test,260,2023-01-25
test,261,2023-01-26
test,262,2023-01-27
test,263,2023-01-30
test,264,2023-01-31
test,265,2023-02-01
test,266,2023-02-02
test,267,2023-02-03
test,268,2023-02-06
test,269,2023-02-07
test,270,2023-02-08
test,271,2023-02-09
test,272,2023-02-10
test,273,2023-02-13
test,274,2023-02-14
test,275,2023-02-15
test,276,2023-02-16
test,277,2023-02-17
test,278,2023-02-21
test,279,2023-02-22
test,280,2023-02-23
test,281,2023-02-24
test,282,2023-02-27
test,283,2023-02-28
test,284,2023-03-01
test,285,2023-03-02
test,286,2023-03-03
test,287,2023-03-06
test,288,2023-03-07
test,289,2023-03-08
test,290,2023-03-09
test,291,2023-03-10
test,292,2023-03-13
test,293,2023-03-14
test,294,2023-03-15
test,295,2023-03-16
test,296,2023-03-17
test,297,2023-03-20
test,298,2023-03-21
test,299,2023-03-22
test,300,2023-03-23
test,301,2023-03-24
test,302,2023-03-27
test,303,2023-03-28
test,304,2023-03-29
test,305,2023-03-30
test,306,2023-03-31
test,307,2023-04-03
test,308,2023-04-04
test,309,2023-04-05
test,310,2023-04-06
test,311,2023-04-10
test,312,2023-04-11
test,313,2023-04-12
test,314,2023-04-13
test,315,2023-04-14
test,316,2023-04-17
test,317,2023-04-18
test,318,2023-04-19
test,319,2023-04-20
test,320,2023-04-21
test,321,2023-04-24
test,322,2023-04-25
test,323,2023-04-26
test,324,2023-04-27
test,325,2023-04-28
test,326,2023-05-01
test,327,2023-05-02
test,328,2023-05-03
test,329,2023-05-04
test,330,2023-05-05
test,331,2023-05-08
test,332,2023-05-09
test,333,2023-05-10
test,334,2023-05-11
test,335,2023-05-12
test,336,2023-05-15
test,337,2023-05-16
test,338,2023-05-17
test,339,2023-05-18
test,340,2023-05-19
test,341,2023-05-22
test,342,2023-05-23
test,343,2023-05-24
test,344,2023-05-25
test,345,2023-05-26
test,346,2023-05-30
test,347,2023-05-31
test,348,2023-06-01
test,349,2023-06-02
test,350,2023-06-05
test,351,2023-06-06
test,352,2023-06-07
test,353,2023-06-08
test,354,2023-06-09
test,355,2023-06-12
test,356,2023-06-13
test,357,2023-06-14
test,358,2023-06-15
test,359,2023-06-16
test,360,2023-06-20
test,361,2023-06-21
test,362,2023-06-22
test,363,2023-06-23
test,364,2023-06-26
test,365,2023-06-27
test,366,2023-06-28
test,367,2023-06-29
test,368,2023-06-30
test,369,2023-07-03
test,370,2023-07-05
test,371,2023-07-06
test,372,2023-07-07
test,373,2023-07-10
test,374,2023-07-11
test,375,2023-07-12
test,376,2023-07-13
test,377,2023-07-14
test,378,2023-07-17
test,379,2023-07-18
test,380,2023-07-19
test,381,2023-07-20
test,382,2023-07-21
test,383,2023-07-24
test,384,2023-07-25
test,385,2023-07-26
test,386,2023-07-27
test,387,2023-07-28
test,388,2023-07-31
test,389,2023-08-01
test,390,2023-08-02
test,391,2023-08-03
test,392,2023-08-04
test,393,2023-08-07
test,394,2023-08-08
test,395,2023-08-09
test,396,2023-08-10
test,397,2023-08-11
test,398,2023-08-14
test,399,2023-08-15
test,400,2023-08-16
test,401,2023-08-17
test,402,2023-08-18
test,403,2023-08-21
test,404,2023-08-22
test,405,2023-08-23
test,406,2023-08-24
test,407,2023-08-25
test,408,2023-08-28
test,409,2023-08-29
test,410,2023-08-30
test,411,2023-08-31
test,412,2023-09-01
test,413,2023-09-05
test,414,2023-09-06
test,415,2023-09-07
test,416,2023-09-08
test,417,2023-09-11
test,418,2023-09-12
test,419,2023-09-13
test,420,2023-09-14
test,421,2023-09-15
test,422,2023-09-18
test,423,2023-09-19
test,424,2023-09-20
test,425,2023-09-21
test,426,2023-09-22
test,427,2023-09-25
test,428,2023-09-26
test,429,2023-09-27
test,430,2023-09-28
test,431,2023-09-29
test,432,2023-10-02
test,433,2023-10-03
test,434,2023-10-04
test,435,2023-10-05
test,436,2023-10-06
test,437,2023-10-09
test,438,2023-10-10
test,439,2023-10-11
test,440,2023-10-12
test,441,2023-10-13
test,442,2023-10-16
test,443,2023-10-17
test,444,2023-10-18
test,445,2023-10-19
test,446,2023-10-20
test,447,2023-10-23
test,448,2023-10-24
test,449,2023-10-25
test,450,2023-10-26
test,451,2023-10-27
test,452,2023-10-30
test,453,2023-10-31
test,454,2023-11-01
test,455,2023-11-02
test,456,2023-11-03
test,457,2023-11-06
test,458,2023-11-07
test,459,2023-11-08
test,460,2023-11-09
test,461,2023-11-10
test,462,2023-11-13
test,463,2023-11-14
test,464,2023-11-15
test,465,2023-11-16
test,466,2023-11-17
test,467,2023-11-20
test,468,2023-11-21
test,469,2023-11-22
test,470,2023-11-24
test,471,2023-11-27
test,472,2023-11-28
test,473,2023-11-29
test,474,2023-11-30
test,475,2023-12-01
test,476,2023-12-04
test,477,2023-12-05
test,478,2023-12-06
test,479,2023-12-07
test,480,2023-12-08
test,481,2023-12-11
test,482,2023-12-12
test,483,2023-12-13
test,484,2023-12-14
test,485,2023-12-15
test,486,2023-12-18
test,487,2023-12-19
test,488,2023-12-20
test,489,2023-12-21
test,490,2023-12-22
test,491,2023-12-26
test,492,2023-12-27
test,493,2023-12-28
test,494,2023-12-29
test,495,2024-01-02
test,496,2024-01-03
test,497,2024-01-04
test,498,2024-01-05
test,499,2024-01-08
test,500,2024-01-09
test,501,2024-01-10
test,502,2024-01-11
test,503,2024-01-12
test,504,2024-01-16
test,505,2024-01-17
test,506,2024-01-18
test,507,2024-01-19
test,508,2024-01-22
test,509,2024-01-23
test,510,2024-01-24
test,511,2024-01-25
test,512,2024-01-26
test,513,2024-01-29
test,514,2024-01-30
test,515,2024-01-31
test,516,2024-02-01
test,517,2024-02-02
test,518,2024-02-05
test,519,2024-02-06
test,520,2024-02-07
test,521,2024-02-08
test,522,2024-02-09
test,523,2024-02-12
test,524,2024-02-13
test,525,2024-02-14
test,526,2024-02-15
test,527,2024-02-16
test,528,2024-02-20
test,529,2024-02-21
test,530,2024-02-22
test,531,2024-02-23
test,532,2024-02-26
test,533,2024-02-27
test,534,2024-02-28
test,535,2024-02-29
test,536,2024-03-01
test,537,2024-03-04
test,538,2024-03-05
test,539,2024-03-06
test,540,2024-03-07
test,541,2024-03-08
test,542,2024-03-11
test,543,2024-03-12
test,544,2024-03-13
test,545,2024-03-14
test,546,2024-03-15
test,547,2024-03-18
test,548,2024-03-19
test,549,2024-03-20
test,550,2024-03-21
test,551,2024-03-22
test,552,2024-03-25
test,553,2024-03-26
test,554,2024-03-27
test,555,2024-03-28
test,556,2024-04-01
test,557,2024-04-02
test,558,2024-04-03
test,559,2024-04-04
test,560,2024-04-05
test,561,2024-04-08
test,562,2024-04-09
test,563,2024-04-10
test,564,2024-04-11
test,565,2024-04-12
test,566,2024-04-15
test,567,2024-04-16
test,568,2024-04-17
test,569,2024-04-18
test,570,2024-04-19
test,571,2024-04-22
test,572,2024-04-23
test,573,2024-04-24
test,574,2024-04-25
test,575,2024-04-26
test,576,2024-04-29
test,577,2024-04-30
test,578,2024-05-01
test,579,2024-05-02
test,580,2024-05-03
test,581,2024-05-06
test,582,2024-05-07
test,583,2024-05-08
test,584,2024-05-09
test,585,2024-05-10
test,586,2024-05-13
test,587,2024-05-14
test,588,2024-05-15
test,589,2024-05-16
test,590,2024-05-17
test,591,2024-05-20
test,592,2024-05-21
test,593,2024-05-22
test,594,2024-05-23
test,595,2024-05-24
test,596,2024-05-28
test,597,2024-05-29
test,598,2024-05-30
test,599,2024-05-31
test,600,2024-06-03
test,601,2024-06-04
test,602,2024-06-05
test,603,2024-06-06
test,604,2024-06-07
test,605,2024-06-10
test,606,2024-06-11
test,607,2024-06-12
test,608,2024-06-13
test,609,2024-06-14
test,610,2024-06-17
test,611,2024-06-18
test,612,2024-06-20
test,613,2024-06-21
test,614,2024-06-24
test,615,2024-06-25
test,616,2024-06-26
test,617,2024-06-27
test,618,2024-06-28
test,619,2024-07-01
test,620,2024-07-02
test,621,2024-07-03
test,622,2024-07-05
test,623,2024-07-08
test,624,2024-07-09
test,625,2024-07-10
test,626,2024-07-11
test,627,2024-07-12
test,628,2024-07-15
test,629,2024-07-16
test,630,2024-07-17
test,631,2024-07-18
test,632,2024-07-19
test,633,2024-07-22
test,634,2024-07-23
test,635,2024-07-24
test,636,2024-07-25
test,637,2024-07-26
test,638,2024-07-29
test,639,2024-07-30
test,640,2024-07-31
test,641,2024-08-01
test,642,2024-08-02
test,643,2024-08-05
test,644,2024-08-06
test,645,2024-08-07
test,646,2024-08-08
test,647,2024-08-09
test,648,2024-08-12
test,649,2024-08-13
test,650,2024-08-14
test,651,2024-08-15
test,652,2024-08-16
test,653,2024-08-19
test,654,2024-08-20
test,655,2024-08-21
test,656,2024-08-22
test,657,2024-08-23
test,658,2024-08-26
test,659,2024-08-27
test,660,2024-08-28
test,661,2024-08-29
test,662,2024-08-30
test,663,2024-09-03
test,664,2024-09-04
test,665,2024-09-05
test,666,2024-09-06
test,667,2024-09-09
test,668,2024-09-10
test,669,2024-09-11
test,670,2024-09-12
test,671,2024-09-13
test,672,2024-09-16
test,673,2024-09-17
test,674,2024-09-18
test,675,2024-09-19
test,676,2024-09-20
test,677,2024-09-23
test,678,2024-09-24
test,679,2024-09-25
test,680,2024-09-26
test,681,2024-09-27
test,682,2024-09-30
test,683,2024-10-01
test,684,2024-10-02
test,685,2024-10-03
test,686,2024-10-04
test,687,2024-10-07
test,688,2024-10-08
test,689,2024-10-09
test,690,2024-10-10
test,691,2024-10-11
test,692,2024-10-14
test,693,2024-10-15
test,694,2024-10-16
test,695,2024-10-17
test,696,2024-10-18
test,697,2024-10-21
test,698,2024-10-22
test,699,2024-10-23
test,700,2024-10-24
test,701,2024-10-25
test,702,2024-10-28
test,703,2024-10-29
test,704,2024-10-30
test,705,2024-10-31
test,706,2024-11-01
test,707,2024-11-04
test,708,2024-11-05
test,709,2024-11-06
test,710,2024-11-07
test,711,2024-11-08
test,712,2024-11-11
test,713,2024-11-12
test,714,2024-11-13
test,715,2024-11-14
test,716,2024-11-15
test,717,2024-11-18
test,718,2024-11-19
test,719,2024-11-20
test,720,2024-11-21
test,721,2024-11-22
test,722,2024-11-25
test,723,2024-11-26
test,724,2024-11-27
test,725,2024-11-29
test,726,2024-12-02
test,727,2024-12-03
test,728,2024-12-04
test,729,2024-12-05
test,730,2024-12-06
test,731,2024-12-09
test,732,2024-12-10
test,733,2024-12-11
test,734,2024-12-12
test,735,2024-12-13
test,736,2024-12-16
test,737,2024-12-17
test,738,2024-12-18
test,739,2024-12-19
test,740,2024-12-20
test,741,2024-12-23
test,742,2024-12-24
test,743,2024-12-26
test,744,2024-12-27
test,745,2024-12-30
test,746,2024-12-31
test,747,2025-01-02
test,748,2025-01-03
test,749,2025-01-06
test,750,2025-01-07
test,751,2025-01-08
test,752,2025-01-10
test,753,2025-01-13
test,754,2025-01-14
test,755,2025-01-15
test,756,2025-01-16
test,757,2025-01-17
test,758,2025-01-21
test,759,2025-01-22
test,760,2025-01-23
test,761,2025-01-24
test,762,2025-01-27
test,763,2025-01-28
test,764,2025-01-29
test,765,2025-01-30
test,766,2025-01-31
test,767,2025-02-03
test,768,2025-02-04
test,769,2025-02-05
test,770,2025-02-06
test,771,2025-02-07
test,772,2025-02-10
test,773,2025-02-11
test,774,2025-02-12
test,775,2025-02-13
test,776,2025-02-14
test,777,2025-02-18
test,778,2025-02-19
test,779,2025-02-20
test,780,2025-02-21
test,781,2025-02-24
test,782,2025-02-25
test,783,2025-02-26
test,784,2025-02-27
test,785,2025-02-28
test,786,2025-03-03
test,787,2025-03-04
test,788,2025-03-05
test,789,2025-03-06
test,790,2025-03-07
test,791,2025-03-10
test,792,2025-03-11
test,793,2025-03-12
test,794,2025-03-13
test,795,2025-03-14
test,796,2025-03-17
test,797,2025-03-18
test,798,2025-03-19
test,799,2025-03-20
test,800,2025-03-21
test,801,2025-03-24
test,802,2025-03-25
test,803,2025-03-26
test,804,2025-03-27
test,805,2025-03-28
test,806,2025-03-31
test,807,2025-04-01
test,808,2025-04-02
test,809,2025-04-03
test,810,2025-04-04
test,811,2025-04-07
test,812,2025-04-08
test,813,2025-04-09
test,814,2025-04-10
test,815,2025-04-11
test,816,2025-04-14
test,817,2025-04-15
test,818,2025-04-16
test,819,2025-04-17
test,820,2025-04-21
test,821,2025-04-22
test,822,2025-04-23
test,823,2025-04-24
test,824,2025-04-25
test,825,2025-04-28
test,826,2025-04-29
test,827,2025-04-30
test,828,2025-05-01
test,829,2025-05-02
test,830,2025-05-05
test,831,2025-05-06
test,832,2025-05-07
test,833,2025-05-08
test,834,2025-05-09
test,835,2025-05-12
test,836,2025-05-13
test,837,2025-05-14
test,838,2025-05-15
test,839,2025-05-16
test,840,2025-05-19
test,841,2025-05-20
test,842,2025-05-21
test,843,2025-05-22
test,844,2025-05-23
test,845,2025-05-27
test,846,2025-05-28
test,847,2025-05-29
test,848,2025-05-30
test,849,2025-06-02
test,850,2025-06-03
test,851,2025-06-04
test,852,2025-06-05
test,853,2025-06-06
test,854,2025-06-09
test,855,2025-06-10
test,856,2025-06-11
test,857,2025-06-12
test,858,2025-06-13
test,859,2025-06-16
test,860,2025-06-17
test,861,2025-06-18
test,862,2025-06-20
test,863,2025-06-23
test,864,2025-06-24
test,865,2025-06-25
test,866,2025-06-26
test,867,2025-06-27
test,868,2025-06-30
test,869,2025-07-01
test,870,2025-07-02
test,871,2025-07-03
test,872,2025-07-07
test,873,2025-07-08
test,874,2025-07-09
test,875,2025-07-10
test,876,2025-07-11
test,877,2025-07-14
test,878,2025-07-15
test,879,2025-07-16
test,880,2025-07-17
test,881,2025-07-18
test,882,2025-07-21
test,883,2025-07-22
test,884,2025-07-23
test,885,2025-07-24
test,886,2025-07-25
test,887,2025-07-28
test,888,2025-07-29
test,889,2025-07-30
test,890,2025-07-31
test,891,2025-08-01
test,892,2025-08-04
test,893,2025-08-05
test,894,2025-08-06
test,895,2025-08-07
test,896,2025-08-08
test,897,2025-08-11
test,898,2025-08-12
test,899,2025-08-13
test,900,2025-08-14
test,901,2025-08-15
test,902,2025-08-18
test,903,2025-08-19
test,904,2025-08-20
test,905,2025-08-21
test,906,2025-08-22
test,907,2025-08-25
test,908,2025-08-26
test,909,2025-08-27
test,910,2025-08-28
test,911,2025-08-29
test,912,2025-09-02
test,913,2025-09-03
test,914,2025-09-04
test,915,2025-09-05
test,916,2025-09-08
test,917,2025-09-09
test,918,2025-09-10
test,919,2025-09-11
test,920,2025-09-12
test,921,2025-09-15
test,922,2025-09-16
test,923,2025-09-17
test,924,2025-09-18
test,925,2025-09-19
test,926,2025-09-22
test,927,2025-09-23
test,928,2025-09-24
test,929,2025-09-25
test,930,2025-09-26
test,931,2025-09-29
test,932,2025-09-30
test,933,2025-10-01
test,934,2025-10-02
test,935,2025-10-03
test,936,2025-10-06
test,937,2025-10-07
test,938,2025-10-08
test,939,2025-10-09
test,940,2025-10-10
test,941,2025-10-13
test,942,2025-10-14
test,943,2025-10-15
test,944,2025-10-16
test,945,2025-10-17
test,946,2025-10-20
test,947,2025-10-21
test,948,2025-10-22
test,949,2025-10-23
test,950,2025-10-24
test,951,2025-10-27
test,952,2025-10-28
test,953,2025-10-29
test,954,2025-10-30
test,955,2025-10-31
test,956,2025-11-03
test,957,2025-11-04
test,958,2025-11-05
test,959,2025-11-06
test,960,2025-11-07
test,961,2025-11-10
test,962,2025-11-11
test,963,2025-11-12
test,964,2025-11-13
test,965,2025-11-14
test,966,2025-11-17
test,967,2025-11-18
test,968,2025-11-19
test,969,2025-11-20
test,970,2025-11-21
test,971,2025-11-24
test,972,2025-11-25
test,973,2025-11-26
test,974,2025-11-28
test,975,2025-12-01
test,976,2025-12-02
test,977,2025-12-03
test,978,2025-12-04
test,979,2025-12-05
test,980,2025-12-08
test,981,2025-12-09
test,982,2025-12-10
test,983,2025-12-11
test,984,2025-12-12
test,985,2025-12-15
test,986,2025-12-16
test,987,2025-12-17
test,988,2025-12-18
test,989,2025-12-19
test,990,2025-12-22
test,991,2025-12-23
test,992,2025-12-24
test,993,2025-12-26
test,994,2025-12-29
test,995,2025-12-30
